Word	SAT	GSL	Og350	Og850	OgInt	OgNSt	Sw35	Sw207	Fry1k	Ox3k
hot	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hot_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hot 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hot _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hotel	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hotel_N	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hotel 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hotel _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hour	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hour_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hour 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hour _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hours	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hours_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
house	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
house_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
house 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
house _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
household 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
household _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
housing 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
housing _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hovel	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hovel_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hover	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hover_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
how	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
how_W	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
how 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
how _W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
however	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
however_A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
however 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
however _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hue	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hue_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
huge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
huge_J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
huge 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
huge _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hulk	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hulk_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hulking	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hulking_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
human	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
human_J	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
human 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
human _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
humane	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humane_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humble	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humble_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humdrum	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humdrum_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humid_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humility	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humility_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humor	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
humor_N	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
humor 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
humor _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
humorous 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
humorous _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hundred	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
hundred_CD	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
hunger	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hunger_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hungry 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hungry _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hunt	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
hunt_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hunt_V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hunt 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hunt _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hunting_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hunting 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hunting _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hurrah	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hurrah_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hurry	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hurry_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hurry 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hurry _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hurt	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hurt_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hurt 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hurt _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hurtle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hurtle_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
husband	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
husband_N	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
husband 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
husband _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hut	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hut_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hydrophobia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hydrophobia_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hyena	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hyena_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hygiene	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hygiene_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hyperbole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hyperbole_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypercritical	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypercritical_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypochondriac	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypochondriac_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypocrisy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypocrisy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypocritical	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypocritical_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypothesis	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypothesis_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypothetical	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hypothetical_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hysteria	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hysteria_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
i	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
i_P	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
i_N	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
i 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
i _P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
i'll	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
i'll_P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
i.e. 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
i.e. _FW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
iax	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iax_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ice	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
ice_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
ice 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ice _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ice-cream 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ice-cream _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ichthyology	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ichthyology_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
icon	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
icon_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iconoclastic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iconoclastic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idea	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
idea_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
idea 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
idea _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ideal	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ideal_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ideal 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ideal _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ideally 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ideally _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
identify 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
identify _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
identity 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
identity _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ideology	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ideology_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idiom	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idiom_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idiosyncrasy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idiosyncrasy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idiosyncratic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idiosyncratic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idle	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idle_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idolatry	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idolatry_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
if	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
if_IN	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
if 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
if _IN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
igneous	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
igneous_J	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ignite	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ignite_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ignoble	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ignoble_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ignominy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ignominy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ignore 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ignore _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ill	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ill_A	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ill 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ill _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illegal 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illegal _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illegally 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illegally _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illicit	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illicit_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illimitable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illimitable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illness 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illness _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illuminate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illuminate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illusion	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illusion_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illusory	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illusory_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illustrate 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
illustrate _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
image	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
image_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
image 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
image _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imaginary	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imaginary_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imaginary 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imaginary _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imagination	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
imagination_N	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
imagination 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imagination _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imaginative	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imaginative_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imagine	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imagine_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imagine 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imagine _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
imbalance	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imbalance_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imbibe	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imbibe_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imitate	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imitate_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imitation	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imitation_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immaculate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immaculate_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immediate	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immediate_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immediate 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
immediate _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
immediately 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
immediately _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
immense	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immense_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imminent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imminent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immobility	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immobility_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immoral 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
immoral _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
immune	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immune_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immutable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immutable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impact 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
impact _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
impair	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impair_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impale	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impale_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impalpable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impalpable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impart	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impart_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impartial	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impartial_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impassable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impassable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impasse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impasse_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impassive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impassive_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impatient 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
impatient _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
impatiently 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
impatiently _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
impeach	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impeach_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impeccable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impeccable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impecunious	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impecunious_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impede	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impede_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impediment	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impediment_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impel	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impel_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impending	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impending_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impenetrable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impenetrable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impenitent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impenitent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperative	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperative_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperative_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperceptible	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperceptible_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperial	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
imperial_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperial_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
imperious	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperious_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impermeable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impermeable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impertinent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impertinent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imperturbability	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
